KD,MODEL,QTY,BULAN,DEALER,REGION,STATUS,PROVINCE,MOTHER DLR
561,CITY HB,0,3,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,4,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,5,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,6,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,7,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,8,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,9,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,10,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,11,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,12,Honda Arista Meulaboh,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,1,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,1,2,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,3,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,4,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,5,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,6,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,7,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,8,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,9,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,10,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,11,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
561,CITY HB,0,12,Honda Arista Meulaboh,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,1,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,2,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,3,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,4,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,5,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,6,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,7,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,8,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,9,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,10,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,11,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,12,Honda Arista Lhokseumawe,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,1,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,2,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,3,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,4,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,5,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,6,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,7,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,8,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,9,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,10,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,11,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,12,Honda Arista Lhokseumawe,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,1,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,2,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,3,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,4,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,5,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,6,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,7,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,8,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,9,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,10,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,11,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
562,CITY HB,0,12,Honda Arista Lhokseumawe,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,1,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,2,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,3,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,4,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,5,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,6,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,7,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,8,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,9,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,10,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,11,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,12,Honda Arista Langsa,R1,HIGH,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,1,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,2,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,3,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,4,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,5,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,6,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,7,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,8,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,9,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,10,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,11,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,12,Honda Arista Langsa,R1,MED,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,1,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,2,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,3,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,4,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,5,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,6,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,7,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,8,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,9,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,10,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,11,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
566,CITY HB,0,12,Honda Arista Langsa,R1,LOW,D.I. Aceh,Honda Arista Banda Aceh + Branch
503,CITY HB,0,1,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,2,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,3,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,1,4,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,5,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,6,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,1,7,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,8,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,9,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,10,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,11,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,12,Honda IDK 1,R1,HIGH,North Sumatera,Honda IDK 1
503,CITY HB,0,1,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,1,2,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,3,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,1,4,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,5,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,6,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,7,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,8,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,9,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,10,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,1,11,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,12,Honda IDK 1,R1,MED,North Sumatera,Honda IDK 1
503,CITY HB,0,1,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,1,2,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,3,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,1,4,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,5,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,6,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,7,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,8,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,9,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,10,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,1,11,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
503,CITY HB,0,12,Honda IDK 1,R1,LOW,North Sumatera,Honda IDK 1
513,CITY HB,0,1,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,2,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,3,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,1,4,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,5,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,6,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,1,7,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,8,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,9,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,10,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,1,11,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,12,Honda IDK 2,R1,HIGH,North Sumatera,Honda IDK 2
513,CITY HB,0,1,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,1,2,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,3,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,1,4,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,5,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,6,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,7,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,8,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,9,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,10,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,1,11,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,12,Honda IDK 2,R1,MED,North Sumatera,Honda IDK 2
513,CITY HB,0,1,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,1,2,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,3,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,1,4,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,5,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,6,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,7,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,8,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,9,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,10,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,1,11,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
513,CITY HB,0,12,Honda IDK 2,R1,LOW,North Sumatera,Honda IDK 2
547,CITY HB,0,1,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,2,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,3,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,4,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,5,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,6,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,1,7,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,8,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,9,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,1,10,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,11,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,12,Honda IDK Cemara,R1,HIGH,North Sumatera,Honda IDK Cemara
547,CITY HB,0,1,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,2,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,3,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,4,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,5,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,6,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,1,7,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,8,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,9,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,10,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,11,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,12,Honda IDK Cemara,R1,MED,North Sumatera,Honda IDK Cemara
547,CITY HB,0,1,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,2,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,3,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,4,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,5,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,6,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,1,7,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,8,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,9,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,10,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,11,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
547,CITY HB,0,12,Honda IDK Cemara,R1,LOW,North Sumatera,Honda IDK Cemara
516,CITY HB,0,1,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,2,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,3,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,4,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,5,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,6,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,7,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,8,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,9,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,10,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,11,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,12,Honda Arista SM Raja,R1,HIGH,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,1,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,2,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,3,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,4,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,5,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,6,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,7,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,8,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,9,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,10,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,11,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,12,Honda Arista SM Raja,R1,MED,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,1,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,2,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,3,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,4,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,5,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,6,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,7,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,8,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,9,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,1,10,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,11,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
516,CITY HB,0,12,Honda Arista SM Raja,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,1,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,2,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,3,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,4,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,5,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,6,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,7,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,8,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,9,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,10,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,11,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,12,Honda Arista Kisaran,R1,HIGH,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,1,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,2,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,3,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,4,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,5,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,6,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,7,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,8,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,9,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,10,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,11,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,12,Honda Arista Kisaran,R1,MED,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,1,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,2,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,3,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,4,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,5,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,6,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,7,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,8,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
559,CITY HB,0,9,Honda Arista Kisaran,R1,LOW,North Sumatera,Honda SMRaja + Branch
